x,y,valeur,date,tuile,grid_CC,grid_ENL,grid_MOCH,grid_PAI,grid_VCI,unique_id,id_parc,annee_plan,cultivar_n,source,lidar_date,age_plan
919289.28,6532580.54,71,2021,T31TGL,90.77,26.5,16.08124,5.806166,0.8394655,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919299.28,6532580.54,54,2021,T31TGL,87.02,22.5,11.759994,5.5014057,0.8110665,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919309.28,6532580.54,45,2021,T31TGL,94.8,15.5,5.1300483,3.995365,0.73967415,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919319.28,6532580.54,38,2021,T31TGL,93.63,25.5,13.0063925,5.7021837,0.83996546,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919329.28,6532580.54,47,2021,T31TGL,92.03,25.5,8.760018,6.7582064,0.7249855,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919339.28,6532580.54,58,2021,T31TGL,94.66,14.0,5.1900797,7.3063226,0.77991575,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919349.28,6532580.54,69,2021,T31TGL,92.07,27.5,14.009009,4.9201393,0.87973344,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919359.28,6532580.54,74,2021,T31TGL,91.52,28.0,20.65,5.8036723,0.8947731,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919369.28,6532580.54,67,2021,T31TGL,86.74,26.5,13.983421,6.0906587,0.87976813,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919379.28,6532580.54,58,2021,T31TGL,93.69,22.0,6.4468565,6.2325783,0.70937824,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919389.28,6532580.54,61,2021,T31TGL,95.3,25.5,9.328065,4.472033,0.82733464,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919399.28,6532580.54,68,2021,T31TGL,94.0,28.5,18.246967,5.5458794,0.94604504,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919409.28,6532580.54,91,2021,T31TGL,85.96,26.0,18.564358,3.4987636,0.9608787,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919419.28,6532580.54,96,2021,T31TGL,92.32,29.5,17.027487,4.4251466,0.88183546,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919429.28,6532580.54,91,2021,T31TGL,94.46,25.5,22.799805,4.418989,0.93815583,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919439.28,6532580.54,71,2021,T31TGL,92.29,29.0,20.544538,5.5689716,0.9120189,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919449.28,6532580.54,76,2021,T31TGL,95.53,21.5,12.703832,4.217143,0.89094734,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919459.28,6532580.54,41,2021,T31TGL,90.67,26.5,10.524071,3.1083186,0.8601433,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919469.28,6532580.54,24,2021,T31TGL,72.83,23.5,14.802886,3.4931982,0.83599544,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919529.28,6532580.54,28,2021,T31TGL,79.43,25.0,13.021898,2.8181431,0.77798563,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919539.28,6532580.54,26,2021,T31TGL,66.52,27.5,10.560355,2.7509475,0.78945863,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919279.28,6532570.54,85,2021,T31TGL,84.9,17.0,9.143122,4.655822,0.7948763,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919289.28,6532570.54,71,2021,T31TGL,66.99,18.0,8.645891,2.1826456,0.8717005,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919299.28,6532570.54,51,2021,T31TGL,72.26,16.5,4.9893985,3.322077,0.7375895,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919309.28,6532570.54,52,2021,T31TGL,95.37,14.0,4.6914296,4.256091,0.781597,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919319.28,6532570.54,46,2021,T31TGL,92.62,22.0,6.076462,5.1208286,0.7045694,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919329.28,6532570.54,48,2021,T31TGL,87.52,23.5,7.6998315,4.834106,0.74429274,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919339.28,6532570.54,64,2021,T31TGL,93.59,21.5,8.457028,8.823171,0.7277304,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919349.28,6532570.54,70,2021,T31TGL,89.28,25.5,14.463265,4.059082,0.8473534,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919359.28,6532570.54,80,2021,T31TGL,92.25,27.0,21.465567,6.7048144,0.88420284,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919369.28,6532570.54,69,2021,T31TGL,78.58,22.0,6.0441713,3.3055484,0.79126966,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919379.28,6532570.54,63,2021,T31TGL,94.2,23.5,11.522953,5.749597,0.84189826,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919389.28,6532570.54,69,2021,T31TGL,78.01,20.5,4.032141,4.1387014,0.67742,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919399.28,6532570.54,68,2021,T31TGL,83.53,27.5,13.6542,4.1235566,0.8105941,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919409.28,6532570.54,84,2021,T31TGL,82.44,25.5,15.762727,2.8362699,0.9563068,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919419.28,6532570.54,87,2021,T31TGL,87.43,29.0,18.139732,4.549801,0.93259233,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919429.28,6532570.54,74,2021,T31TGL,82.3,22.0,21.169018,3.046734,0.9216838,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919439.28,6532570.54,58,2021,T31TGL,88.38,27.0,15.399169,5.4690957,0.8249019,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919449.28,6532570.54,44,2021,T31TGL,91.48,18.0,5.649053,3.480304,0.74149686,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919459.28,6532570.54,26,2021,T31TGL,76.68,26.5,7.9787827,2.3945496,0.84095544,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919529.28,6532570.54,35,2021,T31TGL,91.55,26.5,14.239898,3.0945551,0.75916183,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919539.28,6532570.54,33,2021,T31TGL,32.78,23.0,5.082836,1.036773,0.869364,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919409.28,6532560.54,88,2021,T31TGL,92.67,18.5,6.834365,3.4270952,0.86132777,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919419.28,6532560.54,87,2021,T31TGL,87.03,28.0,16.911825,5.969118,0.81996554,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919429.28,6532560.54,67,2021,T31TGL,66.59,25.5,18.256533,2.726835,0.92762786,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919439.28,6532560.54,58,2021,T31TGL,83.08,23.5,11.015306,4.594573,0.7579577,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919449.28,6532560.54,43,2021,T31TGL,93.28,20.5,7.8835106,5.8062215,0.72317755,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919529.28,6532560.54,46,2021,T31TGL,65.24,24.5,6.4717603,1.5238485,0.8488038,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919519.28,6532550.54,24,2021,T31TGL,34.52,23.5,7.556147,1.5822016,0.8406545,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919529.28,6532550.54,43,2021,T31TGL,56.19,23.5,5.520064,1.9548719,0.7851694,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919509.28,6532540.54,28,2021,T31TGL,45.04,23.5,7.6062737,2.2778945,0.8385563,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919519.28,6532540.54,38,2021,T31TGL,21.85,16.0,2.1789947,1.3530158,0.5542291,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919529.28,6532540.54,51,2021,T31TGL,76.06,27.5,12.287823,2.2756436,0.8949055,dep73_64,64,2007,9 Clones,dep73,2021.0,14
919509.28,6532300.54,90,2021,T31TGL,83.13,24.0,14.813273,2.819173,0.8596343,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919509.28,6532290.54,94,2021,T31TGL,87.87,21.5,21.474422,3.2341342,0.9204121,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919519.28,6532290.54,98,2021,T31TGL,91.69,24.5,18.189281,4.627867,0.8771778,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919529.28,6532290.54,95,2021,T31TGL,95.88,28.0,23.290747,3.7287207,0.88778406,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919539.28,6532290.54,94,2021,T31TGL,97.02,20.0,23.260347,3.5318456,0.89452046,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919549.28,6532290.54,92,2021,T31TGL,92.38,21.5,23.192642,3.8400717,0.946967,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919559.28,6532290.54,87,2021,T31TGL,87.14,20.0,21.388552,3.125378,0.85966194,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919569.28,6532290.54,86,2021,T31TGL,96.54,23.0,21.23331,3.2244625,0.87059003,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919499.28,6532280.54,96,2021,T31TGL,92.77,19.0,22.330248,3.0247424,0.850667,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919509.28,6532280.54,96,2021,T31TGL,84.26,24.0,18.973305,3.4284222,0.7505865,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919519.28,6532280.54,98,2021,T31TGL,92.47,22.5,23.946335,4.8737183,0.81503,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919529.28,6532280.54,99,2021,T31TGL,95.88,20.0,25.930254,5.5094347,0.78617066,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919539.28,6532280.54,97,2021,T31TGL,95.93,19.0,24.791695,5.9194384,0.83461636,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919549.28,6532280.54,94,2021,T31TGL,97.46,23.0,25.439697,4.9912496,0.8950486,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919559.28,6532280.54,94,2021,T31TGL,93.59,28.0,22.744114,4.6376133,0.78002715,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919569.28,6532280.54,92,2021,T31TGL,88.57,23.0,23.176008,4.5811687,0.9140359,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919579.28,6532280.54,89,2021,T31TGL,95.42,22.5,23.65322,4.858288,0.9218989,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919589.28,6532280.54,90,2021,T31TGL,95.43,23.5,24.66037,3.8950539,0.9361835,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919599.28,6532280.54,91,2021,T31TGL,95.81,26.0,22.587065,3.9514003,0.88585424,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919609.28,6532280.54,96,2021,T31TGL,92.93,19.5,22.720882,3.5034792,0.8647817,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919619.28,6532280.54,96,2021,T31TGL,94.11,16.5,23.205307,2.8235502,0.93442595,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919629.28,6532280.54,94,2021,T31TGL,96.3,22.0,22.122446,2.8415773,0.8402277,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919499.28,6532270.54,98,2021,T31TGL,83.26,17.0,19.687634,2.6668808,0.788072,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919509.28,6532270.54,96,2021,T31TGL,95.6,19.0,23.20081,4.0484633,0.8365468,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919519.28,6532270.54,96,2021,T31TGL,94.68,22.5,23.129467,2.9377327,0.83435977,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919529.28,6532270.54,95,2021,T31TGL,95.62,17.5,20.67398,3.3197474,0.83237076,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919539.28,6532270.54,96,2021,T31TGL,96.51,20.5,24.476103,3.5291705,0.8207355,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919549.28,6532270.54,95,2021,T31TGL,94.8,17.0,23.97911,3.027944,0.8962045,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919559.28,6532270.54,92,2021,T31TGL,96.04,14.5,24.091703,2.8670487,0.89722633,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919569.28,6532270.54,92,2021,T31TGL,95.31,24.0,23.591053,2.8445146,0.87827355,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919579.28,6532270.54,93,2021,T31TGL,94.83,20.0,24.72249,3.9947915,0.83843005,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919589.28,6532270.54,95,2021,T31TGL,91.73,26.5,25.300554,4.979905,0.8557446,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919599.28,6532270.54,95,2021,T31TGL,95.31,27.0,23.041084,4.579832,0.7501197,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919609.28,6532270.54,95,2021,T31TGL,93.26,20.0,23.4723,4.3498793,0.8699357,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919619.28,6532270.54,95,2021,T31TGL,93.85,21.5,24.262688,6.019051,0.77653474,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919629.28,6532270.54,96,2021,T31TGL,94.68,17.5,23.920408,5.9819417,0.7170799,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919639.28,6532270.54,93,2021,T31TGL,96.96,20.5,24.25605,4.6321535,0.8792416,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919649.28,6532270.54,83,2021,T31TGL,92.6,25.0,23.409466,4.16918,0.91635406,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919659.28,6532270.54,75,2021,T31TGL,86.8,26.5,21.523323,3.6298742,0.9350231,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919669.28,6532270.54,63,2021,T31TGL,92.74,24.0,19.313292,2.2493162,0.91045266,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919499.28,6532260.54,98,2021,T31TGL,94.49,22.0,22.613062,3.632904,0.8564932,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919509.28,6532260.54,96,2021,T31TGL,93.24,15.0,24.43516,3.8940058,0.80967224,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919519.28,6532260.54,97,2021,T31TGL,90.63,18.0,23.759687,3.9700062,0.8003221,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919529.28,6532260.54,94,2021,T31TGL,95.72,22.0,22.551981,4.1549377,0.81770104,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919539.28,6532260.54,93,2021,T31TGL,95.88,26.0,24.258993,3.480279,0.83657986,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919549.28,6532260.54,95,2021,T31TGL,95.94,19.5,22.974258,2.824748,0.9036169,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919559.28,6532260.54,94,2021,T31TGL,95.61,21.5,23.602268,2.609433,0.8406051,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919569.28,6532260.54,91,2021,T31TGL,92.09,18.0,23.995678,2.2068558,0.8882902,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919579.28,6532260.54,91,2021,T31TGL,93.89,22.0,23.66094,3.8551986,0.8467303,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919589.28,6532260.54,89,2021,T31TGL,95.48,21.5,22.29742,4.1771812,0.6932001,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919599.28,6532260.54,84,2021,T31TGL,72.02,18.5,18.45595,3.6409736,0.66272044,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919609.28,6532260.54,90,2021,T31TGL,89.34,22.5,24.020834,4.3388624,0.75824845,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919619.28,6532260.54,93,2021,T31TGL,94.84,23.0,24.205345,3.6741688,0.8615855,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919629.28,6532260.54,86,2021,T31TGL,97.57,27.0,25.86667,4.4544783,0.8145464,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919639.28,6532260.54,80,2021,T31TGL,93.67,27.0,25.068415,4.819755,0.91885525,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919649.28,6532260.54,76,2021,T31TGL,95.44,24.0,23.340097,5.668928,0.9235544,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919499.28,6532250.54,96,2021,T31TGL,94.16,16.0,24.20693,3.6064286,0.84708625,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919509.28,6532250.54,97,2021,T31TGL,93.47,15.0,25.188868,3.769645,0.84802455,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919519.28,6532250.54,95,2021,T31TGL,93.11,15.5,23.897724,3.5761633,0.7924536,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919529.28,6532250.54,94,2021,T31TGL,93.65,17.5,23.825336,3.708253,0.73382,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919539.28,6532250.54,90,2021,T31TGL,94.16,21.0,24.213194,3.8463335,0.7579009,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919549.28,6532250.54,89,2021,T31TGL,96.02,19.0,24.62869,3.329417,0.8710833,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919559.28,6532250.54,92,2021,T31TGL,97.4,20.5,24.690577,3.1614723,0.89140725,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919569.28,6532250.54,93,2021,T31TGL,92.56,22.0,24.22128,3.244137,0.89724684,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919579.28,6532250.54,92,2021,T31TGL,96.85,29.0,24.046291,4.089628,0.9000818,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919589.28,6532250.54,84,2021,T31TGL,93.43,28.5,22.510202,5.177878,0.8803907,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919499.28,6532240.54,95,2021,T31TGL,86.74,17.5,22.717838,3.4319375,0.90588635,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919509.28,6532240.54,96,2021,T31TGL,93.76,19.0,23.37414,3.3350472,0.8385471,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919519.28,6532240.54,93,2021,T31TGL,95.66,19.0,22.912506,3.4538543,0.86084145,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919529.28,6532240.54,87,2021,T31TGL,93.1,27.5,20.032017,4.398129,0.8549011,dep73_4,4,2002,Dorskamp,dep73,2021.0,19
919619.28,6532230.54,74,2021,T31TGL,86.64,26.0,20.908684,4.5196223,0.81161046,dep73_3,3,2000,Flevo,dep73,2021.0,21
919629.28,6532230.54,70,2021,T31TGL,84.26,28.0,20.419271,4.850739,0.7788018,dep73_3,3,2000,Flevo,dep73,2021.0,21
919639.28,6532230.54,57,2021,T31TGL,94.1,29.0,21.413633,5.671808,0.82368517,dep73_3,3,2000,Flevo,dep73,2021.0,21
919649.28,6532230.54,22,2021,T31TGL,90.98,24.5,21.039516,3.670434,0.87773424,dep73_3,3,2000,Flevo,dep73,2021.0,21
919569.28,6532220.54,86,2021,T31TGL,92.33,18.0,23.115915,3.4370236,0.8101471,dep73_3,3,2000,Flevo,dep73,2021.0,21
919579.28,6532220.54,90,2021,T31TGL,95.3,30.0,22.127024,7.4765496,0.9261916,dep73_3,3,2000,Flevo,dep73,2021.0,21
919589.28,6532220.54,89,2021,T31TGL,93.35,29.5,21.601345,5.3710055,0.8874348,dep73_3,3,2000,Flevo,dep73,2021.0,21
919599.28,6532220.54,90,2021,T31TGL,91.86,30.0,21.064228,5.8934855,0.82827735,dep73_3,3,2000,Flevo,dep73,2021.0,21
919609.28,6532220.54,87,2021,T31TGL,84.42,28.5,21.244518,5.3848186,0.8464583,dep73_3,3,2000,Flevo,dep73,2021.0,21
919619.28,6532220.54,76,2021,T31TGL,94.47,26.5,19.63348,5.3823786,0.85118544,dep73_3,3,2000,Flevo,dep73,2021.0,21
919629.28,6532220.54,61,2021,T31TGL,94.57,31.0,22.959387,4.179936,0.9116689,dep73_3,3,2000,Flevo,dep73,2021.0,21
919639.28,6532220.54,32,2021,T31TGL,90.82,30.0,20.61998,4.415426,0.8074398,dep73_3,3,2000,Flevo,dep73,2021.0,21
919519.28,6532210.54,89,2021,T31TGL,88.85,17.5,20.913864,1.986654,0.90483266,dep73_3,3,2000,Flevo,dep73,2021.0,21
919529.28,6532210.54,89,2021,T31TGL,78.52,17.0,19.805801,1.8232698,0.93061996,dep73_3,3,2000,Flevo,dep73,2021.0,21
919539.28,6532210.54,91,2021,T31TGL,89.91,22.0,23.442764,5.6016417,0.8054452,dep73_3,3,2000,Flevo,dep73,2021.0,21
919549.28,6532210.54,89,2021,T31TGL,91.92,27.0,21.501785,5.3000083,0.87931776,dep73_3,3,2000,Flevo,dep73,2021.0,21
919559.28,6532210.54,88,2021,T31TGL,93.49,29.0,22.763355,6.4752674,0.8100944,dep73_3,3,2000,Flevo,dep73,2021.0,21
919569.28,6532210.54,92,2021,T31TGL,89.08,25.0,24.372408,3.8362613,0.8529956,dep73_3,3,2000,Flevo,dep73,2021.0,21
919579.28,6532210.54,89,2021,T31TGL,94.07,30.0,24.262552,5.7163463,0.89537084,dep73_3,3,2000,Flevo,dep73,2021.0,21
919589.28,6532210.54,89,2021,T31TGL,93.76,26.5,24.384438,3.4766846,0.8450316,dep73_3,3,2000,Flevo,dep73,2021.0,21
919599.28,6532210.54,90,2021,T31TGL,96.32,24.0,24.564909,3.8449545,0.9252771,dep73_3,3,2000,Flevo,dep73,2021.0,21
919609.28,6532210.54,75,2021,T31TGL,96.82,30.5,23.317337,5.794066,0.92683077,dep73_3,3,2000,Flevo,dep73,2021.0,21
919619.28,6532210.54,70,2021,T31TGL,98.47,29.0,26.031094,4.289681,0.9257667,dep73_3,3,2000,Flevo,dep73,2021.0,21
919629.28,6532210.54,50,2021,T31TGL,95.13,31.5,22.96436,4.632778,0.93570805,dep73_3,3,2000,Flevo,dep73,2021.0,21
919489.28,6532200.54,94,2021,T31TGL,81.13,15.0,18.390509,2.2948568,0.8977081,dep73_3,3,2000,Flevo,dep73,2021.0,21
919499.28,6532200.54,89,2021,T31TGL,88.0,23.0,19.987267,4.0211153,0.78599167,dep73_3,3,2000,Flevo,dep73,2021.0,21
919509.28,6532200.54,88,2021,T31TGL,88.63,29.0,18.69834,3.7731204,0.88695633,dep73_3,3,2000,Flevo,dep73,2021.0,21
919519.28,6532200.54,89,2021,T31TGL,90.57,22.0,23.256672,1.8396555,0.85919166,dep73_3,3,2000,Flevo,dep73,2021.0,21
919529.28,6532200.54,90,2021,T31TGL,85.23,17.0,21.185635,2.1608155,0.9196192,dep73_3,3,2000,Flevo,dep73,2021.0,21
919539.28,6532200.54,93,2021,T31TGL,91.01,30.0,23.079027,7.1833115,0.8237983,dep73_3,3,2000,Flevo,dep73,2021.0,21
919549.28,6532200.54,93,2021,T31TGL,95.71,25.5,22.691818,4.1405654,0.7548899,dep73_3,3,2000,Flevo,dep73,2021.0,21
919559.28,6532200.54,93,2021,T31TGL,85.95,25.5,21.018278,3.3018932,0.8545777,dep73_3,3,2000,Flevo,dep73,2021.0,21
919569.28,6532200.54,92,2021,T31TGL,95.72,23.5,24.855898,5.1313405,0.8248893,dep73_3,3,2000,Flevo,dep73,2021.0,21
919579.28,6532200.54,88,2021,T31TGL,92.78,30.5,23.826746,5.0002937,0.9092679,dep73_3,3,2000,Flevo,dep73,2021.0,21
919589.28,6532200.54,89,2021,T31TGL,91.84,21.5,24.06788,2.7633746,0.89486706,dep73_3,3,2000,Flevo,dep73,2021.0,21
919599.28,6532200.54,85,2021,T31TGL,95.32,27.0,25.952517,6.2700057,0.930108,dep73_3,3,2000,Flevo,dep73,2021.0,21
919609.28,6532200.54,75,2021,T31TGL,95.5,31.0,26.677187,5.226527,0.9115975,dep73_3,3,2000,Flevo,dep73,2021.0,21
919619.28,6532200.54,63,2021,T31TGL,95.38,31.5,24.898981,5.7602305,0.9117868,dep73_3,3,2000,Flevo,dep73,2021.0,21
919629.28,6532200.54,43,2021,T31TGL,94.67,29.0,22.626692,4.23752,0.9149488,dep73_3,3,2000,Flevo,dep73,2021.0,21
919489.28,6532190.54,88,2021,T31TGL,85.52,27.0,21.402298,2.4305716,0.9214089,dep73_3,3,2000,Flevo,dep73,2021.0,21
919499.28,6532190.54,85,2021,T31TGL,89.61,26.0,22.00994,4.1110177,0.8511672,dep73_3,3,2000,Flevo,dep73,2021.0,21
919509.28,6532190.54,87,2021,T31TGL,90.6,29.5,20.730093,5.183887,0.9111086,dep73_3,3,2000,Flevo,dep73,2021.0,21
919519.28,6532190.54,90,2021,T31TGL,77.33,22.5,21.608746,2.1815252,0.905667,dep73_3,3,2000,Flevo,dep73,2021.0,21
919529.28,6532190.54,90,2021,T31TGL,90.68,20.5,23.473885,3.2477264,0.89401966,dep73_3,3,2000,Flevo,dep73,2021.0,21
919539.28,6532190.54,92,2021,T31TGL,96.47,30.0,23.035126,6.725093,0.84588283,dep73_3,3,2000,Flevo,dep73,2021.0,21
919549.28,6532190.54,93,2021,T31TGL,97.17,25.0,23.738678,4.1347966,0.7697606,dep73_3,3,2000,Flevo,dep73,2021.0,21
919559.28,6532190.54,94,2021,T31TGL,92.55,29.0,22.12169,4.961051,0.93961734,dep73_3,3,2000,Flevo,dep73,2021.0,21
919569.28,6532190.54,94,2021,T31TGL,90.76,27.5,24.111855,3.9234512,0.84545195,dep73_3,3,2000,Flevo,dep73,2021.0,21
919579.28,6532190.54,92,2021,T31TGL,91.24,29.0,24.503677,4.159951,0.9089332,dep73_3,3,2000,Flevo,dep73,2021.0,21
919589.28,6532190.54,84,2021,T31TGL,92.23,24.0,25.92618,4.6923394,0.8720384,dep73_3,3,2000,Flevo,dep73,2021.0,21
919599.28,6532190.54,73,2021,T31TGL,93.09,31.5,26.101648,5.8744507,0.92451984,dep73_3,3,2000,Flevo,dep73,2021.0,21
919609.28,6532190.54,72,2021,T31TGL,93.54,31.5,24.77408,4.2242813,0.92632574,dep73_3,3,2000,Flevo,dep73,2021.0,21
919619.28,6532190.54,46,2021,T31TGL,93.57,31.5,21.81348,3.6306565,0.9381548,dep73_3,3,2000,Flevo,dep73,2021.0,21
919479.28,6532180.54,83,2021,T31TGL,91.47,22.5,21.346016,4.5490975,0.79250485,dep73_3,3,2000,Flevo,dep73,2021.0,21
919489.28,6532180.54,87,2021,T31TGL,86.99,25.0,22.576548,4.811637,0.9457375,dep73_3,3,2000,Flevo,dep73,2021.0,21
919499.28,6532180.54,86,2021,T31TGL,81.26,25.0,20.983988,4.424948,0.83514714,dep73_3,3,2000,Flevo,dep73,2021.0,21
919509.28,6532180.54,89,2021,T31TGL,91.74,28.5,21.99265,5.2229385,0.775018,dep73_3,3,2000,Flevo,dep73,2021.0,21
919519.28,6532180.54,89,2021,T31TGL,68.8,24.0,19.371847,2.6269205,0.8582242,dep73_3,3,2000,Flevo,dep73,2021.0,21
919529.28,6532180.54,91,2021,T31TGL,93.87,26.5,25.360344,3.8268743,0.86836225,dep73_3,3,2000,Flevo,dep73,2021.0,21
919539.28,6532180.54,95,2021,T31TGL,95.13,28.0,23.780148,6.1177583,0.90148956,dep73_3,3,2000,Flevo,dep73,2021.0,21
919549.28,6532180.54,94,2021,T31TGL,92.31,25.0,23.520153,3.7132692,0.78691614,dep73_3,3,2000,Flevo,dep73,2021.0,21
919559.28,6532180.54,94,2021,T31TGL,83.69,18.0,20.898315,3.0190635,0.7856211,dep73_3,3,2000,Flevo,dep73,2021.0,21
919569.28,6532180.54,95,2021,T31TGL,91.75,27.5,24.444796,5.2131615,0.8483564,dep73_3,3,2000,Flevo,dep73,2021.0,21
